Company Name,First Name,Last Name,Full Name,Job Title,Location,Company Domain,LinkedIn Profile
Plenums Plus,Steve,Copp,Steve Copp,Chief Executive Officer,"Chula Vista, California, United States",plenumsplus.com,https://www.linkedin.com/in/steve-copp-9b556240/
GHW Cabling-Consulting,James,Roberts,James Roberts,Owner,"Austin, Texas, United States",ghwcabling.com,https://www.linkedin.com/in/james-roberts-62246726/
"Akrometrix, LLC",Mark,V.,Mark V.,Business Owner,Atlanta Metropolitan Area,akrometrix.com,https://www.linkedin.com/in/mark-venco-72157a23/
SK pharmteco,Linda,A.,Linda A.,Executive Assistant  to Chief Commercial Officer,"Mount Laurel, New Jersey, United States",skpharmteco.com,https://www.linkedin.com/in/linda-a-7309321b/
MilliporeSigma,Heather,Rolson,Heather Rolson,MFG Investigation Owner,United States,sigmaaldrich.com,https://www.linkedin.com/in/hrolson/
SCE PowerPlus,Timothy,Brannan,Timothy Brannan,President | CEO,"Houston, Texas, United States",scelectricllc.com,https://www.linkedin.com/in/timothy-brannan-97144418a/
Superior Driveline,John,F. Erdoesy,John F. Erdoesy,Owner,Des Moines Metropolitan Area,superiordriveline.com,https://www.linkedin.com/in/john-f-erdoesy-0ab44723/
Ace High Co.,Nathan,Hamood,Nathan Hamood,Co-Founder,Detroit Metropolitan Area,acehighco.com,https://www.linkedin.com/in/nathan-hamood-564374113/
Door-Mart Garage Doors,Lindsay,Perez,Lindsay Perez,Company Owner,Denver Metropolitan Area,doormartgaragedoors.com,https://www.linkedin.com/in/lindsay-perez-9a635b176/
Metrics Contract Services,Kevin,Colin,Kevin Colin,President & CEO,"Santa Clara, California, United States",,https://www.linkedin.com/in/kevin-colin-522a919/
"Richwood Industries, Inc.",Rick,Start,Rick Start,CEO / Founder,"Grand Rapids, Michigan, United States",polybak.com,https://www.linkedin.com/in/rick-start-94851131/
Bmax,Diane,Hood,Diane Hood,Co Owner,"Springfield-Branson, Missouri Area",bmax.com,https://www.linkedin.com/in/diane-hood-95a7101b/
Ideal Electrical Supply,Kenneth,Rogers,Kenneth Rogers,Executive Vice President and Co-Owner,"Washington, District of Columbia, United States",,https://www.linkedin.com/in/kenneth-rogers-47bb9421/
Emulous Communications,Mike,Clark,Mike Clark,Chief Executive Officer,"Lancaster, Pennsylvania, United States",emulouscomm.com,https://www.linkedin.com/in/mike-clark-80875813/
Viasat,Brandy,Yates,Brandy Yates,R2R Product Owner - FBS Management,"Yuma, Arizona, United States",viasat.com,https://www.linkedin.com/in/brandy-yates-50044313/
"Elite Welding & Fabrication, LLC",Nate,Quick,Nate Quick,Business Owner,"Galesburg, Michigan, United States",eliteweldfab.com,https://www.linkedin.com/in/nate-quick-72926690/
Ward Manufacturing Company,Tom,Ward,Tom Ward,Owner,"Libertyville, Illinois, United States",wardmfgco.com,https://www.linkedin.com/in/tom-ward-7478788/
"Flex-tec, Inc.",Chuck,Fitch,Chuck Fitch,CEO at Flex-tec,"Byromville, Georgia, United States",flex-tec.com,https://www.linkedin.com/in/chuck-fitch-3ba3785/
STYX AI,Timothy,Taylor,Timothy Taylor,Founder at Styx AI,United States,styxai.com,https://www.linkedin.com/in/iseeimage/
Star Engineering Inc,Victor,Neagoe,Victor Neagoe,President / CEO,"Framingham, Massachusetts, United States",starengineeringinc.com,https://www.linkedin.com/in/victor-neagoe-b500115b/
"Riverdale Electrical Services, Inc.",Brian,Tivnan,Brian Tivnan,CEO,"Bronx, New York, United States",riverdaleelectrical.com,https://www.linkedin.com/in/btivnan/
AMI Contracting,Amy,M. Goetz,Amy M. Goetz,Owner,"New York, New York, United States",automationmovers.com,https://www.linkedin.com/in/amy-m-goetz-362b014/
Captain Farris House Bed and Breakfast,Carol,Watson,Carol Watson,Co-Owner / Innkeeper,"South Yarmouth, Massachusetts, United States",captainfarris.com,https://www.linkedin.com/in/carol-watson-71b8224/
On Point Marine,Jim,Gibson,Jim Gibson,Owner,"Middletown, Rhode Island, United States",,https://www.linkedin.com/in/jim-gibson-61299526/
"Cable Systems, Inc.",Anthony,Lanni,Anthony Lanni,"CEO, Owner","Rochester, New York, United States",cablesysinc.com,https://www.linkedin.com/in/anthony-lanni-05302322/
Eleven11 Digital,Isaiah,Harlee,Isaiah Harlee,Chief Executive Officer,"Fayetteville, North Carolina, United States",eleven11.digital,https://www.linkedin.com/in/isaiahharlee/
Amphenol Unlimited Services,John,Greenwell,John Greenwell,Owner,"Lexington, Kentucky, United States",us-wire-harness.com,https://www.linkedin.com/in/john-greenwell-45b01521/
Teton Machine Company,Mateusz,Drozdz,Mateusz Drozdz,VP/ Owner,Greater Chicago Area,tetonmachine.com,https://www.linkedin.com/in/mdrozdz/
Willis Electrical,Sean,Willis,Sean Willis,Owner,"Houston, Texas, United States",williselectrical.com,https://www.linkedin.com/in/sean-willis-0b3b0036/
Floridian Signs & Plastics,Daniel,Caperna,Daniel Caperna,Owner,"Jupiter, Florida, United States",floridiansigns.com,https://www.linkedin.com/in/daniel-caperna-329493122/
ESA Solutions LLC,Paul,Nguyen,Paul Nguyen,Owner,"Houston, Texas, United States",esas-llc.com,https://www.linkedin.com/in/paul-nguyen-4b337077/
"Copper-Burton, Inc.",Steve,Burton,Steve Burton,Owner,"Campbell, California, United States",copperburton.com,https://www.linkedin.com/in/steve-burton-64b80511/
Obscene Horsepower Technologies Inc,Alicia,K.,Alicia K.,Owner and Controller,Greater Chicago Area,facebook.com,https://www.linkedin.com/in/alicia-kizman/
"Waveforce Electrical, LLC",Jim,McFadden,James McFadden,"Owner, President & CEO","Norfolk, Virginia, United States",waveforceelectrical.com,https://www.linkedin.com/in/james-mcfadden-2a12b3a7/
Mecal By Starn,William,Starn,Bill Starn,Chief Executive Officer,"Meadville, Pennsylvania, United States",mecalbystarn.com,https://www.linkedin.com/in/bill-starn-28255226/
LaserLinc,Jeff,Kohler,Jeff Kohler,CEO,Dayton Metropolitan Area,laserlinc.com,https://www.linkedin.com/in/jeffkohler1/
AI Nomics,Jose Ignacio,Reyes Sobrino,Jose Ignacio Reyes Sobrino,Founder of AI Nomics,"New York, New York, United States",ainomics.online,https://www.linkedin.com/in/jose-ignacio-reyes/
Pacific Integrated Manufacturing,Chuck,Peinado,Chuck Peinado,"President, CEO","Bonita, California, United States",pacific-im.com,https://www.linkedin.com/in/chuck-peinado-836a636a/
CECP,Ella,Snow,Ella Snow,"Associate Manager, CEO Outreach & Voice",New York City Metropolitan Area,cecp.co,https://www.linkedin.com/in/ella-snow-8b6533b2/
"CRISP Audio and Video, Inc.",Ricardo,Acosta,Ricardo Acosta,Founder/CEO,"Lomita, California, United States",crispav.com,https://www.linkedin.com/in/crispavinc/
MND,Max,Sh.,Max Sh.,Chief Executive Officer,"Staten Island, New York, United States",mnd.com,https://www.linkedin.com/in/maxjacobsh/
"Sypris Electronics, LLC",Mr.,Jeffrey Gill,Jeff Gill,President & CEO,"Louisville, Kentucky, United States",sypriselectronics.com,https://www.linkedin.com/in/jeff-gill-8a16b829/
"KC CABLE CONNECTIONS, LLC.",Ryan,Miller,Ryan Miller,CEO,"Kansas City, Missouri, United States",kccablellc.com,https://www.linkedin.com/in/ryan-miller-b6927a138/
Harder Law,Ben,Warren,Ben Warren,Owner,"St Augustine, Florida, United States",harderlawgroup.com,https://www.linkedin.com/in/ben-warren-ab914032/
Copper State Rubber - A Specialties Company,Wayne,Love,Wayne Love,President/CEO,"Houston, Texas, United States",copperstaterubber.com,https://www.linkedin.com/in/wayne-love-a4191023/
"CD, LLC",Henry,( Hank ) Henke,Henry ( Hank ) Henke,Owner,"Lowell, Indiana, United States",cdstarterservice.com,https://www.linkedin.com/in/henry-hank-henke-2b43b938/
"The Eraser Company, Inc.",Marcus,Bevard,Marcus BeVard,President & CEO,"Syracuse, New York, United States",eraser.com,https://www.linkedin.com/in/marcus-bevard-10665133/
Environmental Roofing Components,David,Farsaci,David Farsaci,Chief Executive Officer,United States,ercwindvent.com,https://www.linkedin.com/in/david-farsaci-a76062138/
Coursey.ai,Ruihuang,Yang,Ruihuang Yang,Co-Founder,"Cleveland, Ohio, United States",coursey.ai,https://www.linkedin.com/in/ruihuang-yang/
Industrial First Liquidations,Louis,Stergo,Louis Stergo,Owner,"Houston, Texas, United States",ifltx.com,https://www.linkedin.com/in/louis-stergo-0b231a233/
"Commercial Trade Services, LLC",Blaine,Tharp,Blaine Tharp,Co-Owner / Manager,"Wichita, Kansas, United States",ctsks.com,https://www.linkedin.com/in/blaine-tharp-b00a6947/
CREWpoint Contractors,Michael,Chad Collett,Michael Chad Collett,Chief Operating Officer/Owner,"Hamilton, Texas, United States",crewpointcontractors.com,https://www.linkedin.com/in/michael-chad-collett-a7021a14a/
PermaFloors Inc.,Fraser,Johnston,Fraser Johnston,Business Owner,"Whitefish, Montana, United States",permafloors.com,https://www.linkedin.com/in/fraser-johnston-246b10b/
"TTI, Inc.",Tahir,Choudhry,Tahir Choudhry,Chief Executive Officer,Dallas-Fort Worth Metroplex,tti.com,https://www.linkedin.com/in/tahir-choudhry-a236a05/
Eazypower Corporation,Burt,Kozak,Burt Kozak,President and Chief Executive Officer,Greater Chicago Area,eazypower.com,https://www.linkedin.com/in/burt-kozak-20494b2/
Free Agent Skincare,Kate,Grant,Kate Grant,Co-Founder / Brand Marketing,"Long Beach, California, United States",,https://www.linkedin.com/in/grantkate/
Your Data Center Incorporated,Albert,Thiel,Albert Thiel,Owner,"Valley Stream, New York, United States",yourdatacenter.com,https://www.linkedin.com/in/albert-thiel-52b85825/
RSC - Reliable Silver Corporation,Arlo,Ellison,Arlo Ellison,President and CEO,"Westport, Connecticut, United States",reliablecorp.com,https://www.linkedin.com/in/arlo-ellison-2541907/
MilliporeSigma,Nicholas,King,Nicholas King,Digital Product Owner,"Boston, Massachusetts, United States",sigmaaldrich.com,https://www.linkedin.com/in/nicholas-king-90b406ba/
"Jet Stream International, Inc.",Edgar,Rumble,Edgar Rumble,Chief Executive Officer,"Youngstown, Ohio, United States",jetstr.com,https://www.linkedin.com/in/edgar-rumble-9a52207/
NeXusData Solutions,John,Frangos,John Frangos,"Founder, CPO","Hudson, Ohio, United States",nxds.io,https://www.linkedin.com/in/john-frangos-b06a841a1/
Delaware Metals,Chuck,George,Chuck George,Owner,"Wilmington, Delaware, United States",delawaremetals.com,https://www.linkedin.com/in/chuck-george-aa846413/
"Craig Wire Products, LLC",Jack.,Craig,Jack. Craig,President and Chief Executive Officer,"Atlanta, Georgia, United States",craigwire.com,https://www.linkedin.com/in/jackcraig/
Full Draw Archery,Ronnie,Kimbrough,Ronnie Kimbrough,Owner,"Huntsville, Alabama, United States",fulldrawarcheryhsv.com,https://www.linkedin.com/in/ronnie-kimbrough-b55a6126/
Cambrex,Jessica,Selano,Jessica Selano,Product Owner/Commercial Applications,"Durham, North Carolina, United States",cambrex.com,https://www.linkedin.com/in/jmsmith9990/
LX Studio,Alexis,Hyatt,Alexis Hyatt,Business Owner,"Tulsa, Oklahoma, United States",lxstudio.com,https://www.linkedin.com/in/lexhyatt/
Underwood Sales Corporation,Ronald,Strauss,Ronald Strauss,Owner - President,"Lowell, Massachusetts, United States",underwoodsales.com,https://www.linkedin.com/in/ronald-strauss-284a5013/
Cablenetwork,Fiorella,Occhionero,Fiorella Occhionero,CEO,"Boca Raton, Florida, United States",cablenetwork.net,https://www.linkedin.com/in/fiorella-occhionero-99629b65/
Viasat,Ameya,Bahirat,Ameya Bahirat,Software Engineer III | Product Owner and Technical Lead,Denver Metropolitan Area,viasat.com,https://www.linkedin.com/in/abahirat/
"Hard to Find International, Inc.",Courtney,Berlin,Courtney Berlin,CEO,"San Diego County, California, United States",hardtofindint.com,https://www.linkedin.com/in/courtney-berlin-9ba13b12/
Creative Group,Cody,Ruimy,Cody Ruimy,Owner,"Santa Monica, California, United States",,https://www.linkedin.com/in/creativefilmgroup/
Foji,Chris,Hansen,Chris Hansen,Co-Founder,"Fayetteville, Georgia, United States",foji.io,https://www.linkedin.com/in/chansen1988/
"New Generation Aerospace, Inc.",Amauri,Izquierdo,Amauri Izquierdo,Owner,Miami-Fort Lauderdale Area,ngaerospace.com,https://www.linkedin.com/in/amauri-izquierdo-b4594ab6/
"Praxis Resources, Inc.",Kevin,Owens,Kevin Owens,President/CEO,Greater Phoenix Area,praxisresources.com,https://www.linkedin.com/in/kevin-owens-0980907b/
Coda Resources Ltd.,Hillel,Tropper,Hillel Tropper,CEO,"Brooklyn, New York, United States",codaresources.com,https://www.linkedin.com/in/hillel-tropper-a609b911/
WECO International,Brett,Wehner,Brett Wehner,President/CEO,"Clio, Michigan, United States",wecointernational.com,https://www.linkedin.com/in/brett-wehner-8126868/
EMPOWERING Technologies,Glen,Benson,Glen Benson,Founder and CTO,"Ballston Spa, New York, United States",empowering-technologies.com,https://www.linkedin.com/in/glen-benson-86363b31/
PrecisionWorks Manufacturing,Robert,Smith,Robert Smith,Owner,"Longmont, Colorado, United States",,https://www.linkedin.com/in/robert-smith-b171974/
"Continental Engr. & Mfg., Inc.",Michael,Alwardt,Michael Alwardt,Owner,"Lebanon, Missouri, United States",cem-web.com,https://www.linkedin.com/in/michael-alwardt-a39a607/
JWB Components,Judy,(Wierda) Block,Judy (Wierda) Block,Owner,"Grand Rapids, Michigan, United States",jwbcomponents.com,https://www.linkedin.com/in/judy-wierda-block-b3181568/
Apex Industries Inc.,Mike,Strand,Mike Strand,Ceo and President,"Portland, Oregon, United States",apexind.com,https://www.linkedin.com/in/mike-strand-87459710/
"Indie Ventures, LLC",Jerry,H.,Jerry H.,Owner,"Myrtle Beach, South Carolina, United States",indieventures.com,https://www.linkedin.com/in/jerryharrison/
KAI,John,Griley,John Griley,Owner/Operator,"Waimea, Hawaii, United States",kai-connect.com,https://www.linkedin.com/in/john-griley-64aa9947/
"Ace Wire Spring & Form Co., Inc.",Richard,D. Froehlich,Richard D. Froehlich,Owner,"McKees Rocks, Pennsylvania, United States",acewirespring.com,https://www.linkedin.com/in/richard-d-froehlich-122bb487/
Thermo Bond Buildings,William,(Bill) Riley,William (Bill) Riley,President & CEO,"Hinton, Iowa, United States",thermobond.com,https://www.linkedin.com/in/william-bill-riley-bb8a255/
AnD Cable Products,Conrad,Chompff,Conrad Chompff,Owner,"Concord, California, United States",andcable.com,https://www.linkedin.com/in/conrad-chompff-38367812/
Xingtera,David,Chin,David Chin,"CTO, VP of Marketing, VP of Engineering, and Co-founder","Los Altos, California, United States",xingtera.com,https://www.linkedin.com/in/david-chin-a5092a/
Starch Performance Services,Bob,Howard,Bob Howard,"Starch Technical Services and Marketing Consultant, Owner","Vancouver, Washington, United States",,https://www.linkedin.com/in/bob-howard-55850448/
"Mineralife Nutraceuticals, LLC",Neil,Butterfield,Neil Butterfield,Owner,"Colorado Springs, Colorado, United States",mycustommanufacturer.com,https://www.linkedin.com/in/neil-butterfield-9003a122/
JEMA MOTORS AND AUTOMATION,Jerretta,K.,Jerretta K.,Business Owner,"Houston, Texas, United States",jemamotors.com,https://www.linkedin.com/in/jerretta-k-134489209/
"CDCS, LLC",Adam,Paulsen,Adam Paulsen,Founder,"Cypress, Texas, United States",cdcs.io,https://www.linkedin.com/in/adampaulsen/
Premier Power Maintenance,Megan,Templeman,Megan Templeman,Co-Owner / Vice President,"Indianapolis, Indiana, United States",premierpowermaintenance.com,https://www.linkedin.com/in/megantempleman/
"TriLogic Technologies, LLC",Richard,"Bell, K5TLT","Richard Bell, K5TLT",Technical Manager and Owner,"San Antonio, Texas Metropolitan Area",trilogictech.com,https://www.linkedin.com/in/richard-bell-tlt/
PrincipIoT LLC,Lukas,Severinghaus,Lukas Severinghaus,CEO,"Mesa, Arizona, United States",principiot.com,https://www.linkedin.com/in/lukasseveringhaus/
KAI,Mailyn,Lyman-Mersereau,Mailyn Lyman-Mersereau,Managing Owner,"Santa Monica, California, United States",kai-connect.com,https://www.linkedin.com/in/mailyn-lyman-mersereau-81344178/
"VidMuze Cinema, LLC",Mike,"Gentilini, Jr.","Mike Gentilini, Jr.",Business Owner,Greater Asheville,vidmuzecinema.com,https://www.linkedin.com/in/vidmuze/
Potomac Photonics,Mike,Adelstein,Mike Adelstein,President and CEO,"Halethorpe, Maryland, United States",potomac-laser.com,https://www.linkedin.com/in/mike-adelstein-aa851a8/
Life Safety Project,Thomas,White,Thomas White,Company Owner,"Fort Lauderdale, Florida, United States",lifesafetyproject.com,https://www.linkedin.com/in/thomas-white-68888a206/
NEST Furnished Living Solutions,Gary,"LeFeuvre, CCHP","Gary LeFeuvre, CCHP",Founder/Owner,Greater Richmond Region,nestfurnishedliving.com,https://www.linkedin.com/in/gary-lefeuvre-cchp-185bbb9/
Cal Coast Power,Anthony,Barraza,Anthony Barraza,Owner/President,"Costa Mesa, California, United States",calcoastpower.com,https://www.linkedin.com/in/anthony-barraza-ab44005a/
"Republic Wire, Inc.",Kenneth,Creese,Kenneth Creese,President/Owner,"Dana Point, California, United States",linktr.ee,https://www.linkedin.com/in/kenneth-creese-555626189/
Stellar Technical Products,Kyung,Min,Kyung Min,Chief Executive Officer,"Los Angeles, California, United States",stellartechnical.com,https://www.linkedin.com/in/kyungilmin/
Puritan Automation,Jeremy,Sanger,Jeremy Sanger,Founder / Co-Owner / President & CEO,"Wixom, Michigan, United States",puritanautomation.com,https://www.linkedin.com/in/jeremysanger/
"TTI, Inc.",Jay,Barnes,Jay Barnes,Scrum Product Owner,"Crowley, Texas, United States",tti.com,https://www.linkedin.com/in/jay-barnes-8641553/
MPI Corporation,Clay,Barnes,Clay Barnes,President & CEO,"Indianapolis, Indiana, United States",mpicorp.com,https://www.linkedin.com/in/clay-barnes-a657353/
MKS Instruments,John T.C.,John T.C. Lee,John T.C. Lee,President & Chief Executive Officer,"Lexington, Massachusetts, United States",mks.com,https://www.linkedin.com/in/john-t-c-lee-ab01846/
Texas Instruments,Tia,Elbert,Tia Elbert-McCoy,Product Owner,"Dallas, Texas, United States",ti.com,https://www.linkedin.com/in/takendraelbert/
Viasat,Luciana,Moreira,"Luciana da Luz Moreira, PMP",Sales and Marketing Product Owner/Manager,"Carlsbad, California, United States",viasat.com,https://www.linkedin.com/in/luciana-da-luz-moreira-pmp-51749a4/
Impulse to Impact,Sam,Fisher,Sam Fisher,Co-Founder,"Albany, Oregon, United States",impulse-to-impact.com,https://www.linkedin.com/in/fishersolutions/
